
  0%|                                                    | 0/1943 [00:00<?, ?it/s]
Epoch 2/10:  60%|#####4   | 1170/1943 [06:13<39:38,  3.08s/img, loss (batch)=1.42]
Epoch 2/10:  60%|#####4   | 1170/1943 [06:13<39:38,  3.08s/img, loss (batch)=1.52]
Epoch 2/10:  60%|####8   | 1172/1943 [06:13<39:32,  3.08s/img, loss (batch)=0.963]
Epoch 2/10:  60%|####8   | 1174/1943 [06:13<27:45,  2.17s/img, loss (batch)=0.963]
Epoch 2/10:  60%|#####4   | 1174/1943 [06:13<27:45,  2.17s/img, loss (batch)=1.94]
Epoch 2/10:  61%|#####4   | 1176/1943 [06:13<27:41,  2.17s/img, loss (batch)=0.85]
Epoch 2/10:  61%|#####4   | 1178/1943 [06:13<19:29,  1.53s/img, loss (batch)=0.85]
Epoch 2/10:  61%|#####4   | 1178/1943 [06:13<19:29,  1.53s/img, loss (batch)=1.07]
Epoch 2/10:  61%|####8   | 1180/1943 [06:13<19:26,  1.53s/img, loss (batch)=0.581]
Epoch 2/10:  61%|####8   | 1182/1943 [06:13<13:43,  1.08s/img, loss (batch)=0.581]
Epoch 2/10:  61%|#####4   | 1182/1943 [06:13<13:43,  1.08s/img, loss (batch)=2.55]
Epoch 2/10:  61%|####8   | 1184/1943 [06:13<13:41,  1.08s/img, loss (batch)=0.564]
Epoch 2/10:  61%|####8   | 1186/1943 [06:13<09:42,  1.30img/s, loss (batch)=0.564]
Epoch 2/10:  61%|#####4   | 1186/1943 [06:14<09:42,  1.30img/s, loss (batch)=0.69]
Epoch 2/10:  61%|#####5   | 1188/1943 [06:14<09:41,  1.30img/s, loss (batch)=1.01]
Epoch 2/10:  61%|#####5   | 1190/1943 [06:14<06:54,  1.82img/s, loss (batch)=1.01]
Epoch 2/10:  61%|#####5   | 1190/1943 [06:14<06:54,  1.82img/s, loss (batch)=1.83]
Epoch 2/10:  61%|#####5   | 1192/1943 [06:14<06:53,  1.82img/s, loss (batch)=1.64]
Epoch 2/10:  61%|#####5   | 1194/1943 [06:14<04:57,  2.51img/s, loss (batch)=1.64]
Epoch 2/10:  61%|#####5   | 1194/1943 [06:14<04:57,  2.51img/s, loss (batch)=1.05]
Epoch 2/10:  62%|#####5   | 1196/1943 [06:14<04:57,  2.51img/s, loss (batch)=1.21]
Epoch 2/10:  62%|#####5   | 1198/1943 [06:14<03:36,  3.44img/s, loss (batch)=1.21]
Epoch 2/10:  62%|####9   | 1198/1943 [06:14<03:36,  3.44img/s, loss (batch)=0.763]
Epoch 2/10:  62%|######1   | 1200/1943 [06:14<03:36,  3.44img/s, loss (batch)=1.9]
Epoch 2/10:  62%|######1   | 1202/1943 [06:14<02:40,  4.61img/s, loss (batch)=1.9]
Epoch 2/10:  62%|####9   | 1202/1943 [06:14<02:40,  4.61img/s, loss (batch)=0.528]
Epoch 2/10:  62%|####9   | 1204/1943 [06:14<02:40,  4.61img/s, loss (batch)=0.653]
Epoch 2/10:  62%|####9   | 1206/1943 [06:14<02:00,  6.11img/s, loss (batch)=0.653]
Epoch 2/10:  62%|####9   | 1206/1943 [06:14<02:00,  6.11img/s, loss (batch)=0.683]
Epoch 2/10:  62%|#####5   | 1208/1943 [06:14<02:00,  6.11img/s, loss (batch)=1.55]
Epoch 2/10:  62%|#####6   | 1210/1943 [06:14<01:32,  7.89img/s, loss (batch)=1.55]
Epoch 2/10:  62%|####9   | 1210/1943 [06:15<01:32,  7.89img/s, loss (batch)=0.526]
Epoch 2/10:  62%|#####6   | 1212/1943 [06:15<01:32,  7.89img/s, loss (batch)=2.15]
Epoch 2/10:  62%|#####6   | 1214/1943 [06:15<01:13,  9.94img/s, loss (batch)=2.15]
Epoch 2/10:  62%|####9   | 1214/1943 [06:15<01:13,  9.94img/s, loss (batch)=0.594]
Epoch 2/10:  63%|#####   | 1216/1943 [06:15<01:13,  9.94img/s, loss (batch)=0.647]
Epoch 2/10:  63%|#####   | 1218/1943 [06:15<01:00, 12.02img/s, loss (batch)=0.647]
Epoch 2/10:  63%|#####   | 1218/1943 [06:15<01:00, 12.02img/s, loss (batch)=0.813]
Epoch 2/10:  63%|#####   | 1220/1943 [06:15<01:00, 12.02img/s, loss (batch)=0.588]
Epoch 2/10:  63%|#####   | 1222/1943 [06:15<00:50, 14.27img/s, loss (batch)=0.588]
Epoch 2/10:  63%|#####   | 1222/1943 [06:15<00:50, 14.27img/s, loss (batch)=0.595]
Epoch 2/10:  63%|#####   | 1224/1943 [06:15<00:50, 14.27img/s, loss (batch)=0.602]
Epoch 2/10:  63%|#####   | 1226/1943 [06:15<00:43, 16.39img/s, loss (batch)=0.602]
Epoch 2/10:  63%|#####   | 1226/1943 [06:15<00:43, 16.39img/s, loss (batch)=0.593]
Epoch 2/10:  63%|#####6   | 1228/1943 [06:15<00:43, 16.39img/s, loss (batch)=1.97]
Epoch 2/10:  63%|#####6   | 1230/1943 [06:15<00:39, 18.09img/s, loss (batch)=1.97]
Epoch 2/10:  63%|#####6   | 1230/1943 [06:15<00:39, 18.09img/s, loss (batch)=2.06]
Epoch 2/10:  63%|#####7   | 1232/1943 [06:15<00:39, 18.09img/s, loss (batch)=1.85]
Epoch 2/10:  64%|#####7   | 1234/1943 [06:15<00:36, 19.64img/s, loss (batch)=1.85]
Epoch 2/10:  64%|######3   | 1234/1943 [06:16<00:36, 19.64img/s, loss (batch)=1.2]
Epoch 2/10:  64%|#####7   | 1236/1943 [06:16<00:35, 19.64img/s, loss (batch)=1.32]
Epoch 2/10:  64%|#####7   | 1238/1943 [06:16<00:34, 20.40img/s, loss (batch)=1.32]
Epoch 2/10:  64%|#####   | 1238/1943 [06:16<00:34, 20.40img/s, loss (batch)=0.477]
Epoch 2/10:  64%|#####1  | 1240/1943 [06:16<00:34, 20.40img/s, loss (batch)=0.892]
Epoch 2/10:  64%|#####1  | 1242/1943 [06:16<00:31, 22.10img/s, loss (batch)=0.892]
Epoch 2/10:  64%|#####7   | 1242/1943 [06:16<00:31, 22.10img/s, loss (batch)=2.14]
Epoch 2/10:  64%|#####7   | 1244/1943 [06:16<00:31, 22.10img/s, loss (batch)=1.44]
Epoch 2/10:  64%|#####7   | 1246/1943 [06:16<00:31, 22.46img/s, loss (batch)=1.44]
Epoch 2/10:  64%|#####7   | 1246/1943 [06:16<00:31, 22.46img/s, loss (batch)=1.73]
Epoch 2/10:  64%|#####1  | 1248/1943 [06:16<00:30, 22.46img/s, loss (batch)=0.558]
Epoch 2/10:  64%|#####1  | 1250/1943 [06:16<00:29, 23.25img/s, loss (batch)=0.558]
Epoch 2/10:  64%|#####7   | 1250/1943 [06:16<00:29, 23.25img/s, loss (batch)=2.33]
Epoch 2/10:  64%|#####1  | 1252/1943 [06:16<00:29, 23.25img/s, loss (batch)=0.957]
Epoch 2/10:  65%|#####1  | 1254/1943 [06:16<00:30, 22.66img/s, loss (batch)=0.957]
Epoch 2/10:  65%|#####1  | 1254/1943 [06:16<00:30, 22.66img/s, loss (batch)=0.977]
Epoch 2/10:  65%|#####8   | 1256/1943 [06:16<00:30, 22.66img/s, loss (batch)=0.74]
Epoch 2/10:  65%|#####8   | 1258/1943 [06:16<00:28, 24.21img/s, loss (batch)=0.74]
Epoch 2/10:  65%|#####1  | 1258/1943 [06:16<00:28, 24.21img/s, loss (batch)=0.896]
Epoch 2/10:  65%|#####1  | 1260/1943 [06:17<00:28, 24.21img/s, loss (batch)=0.719]
Epoch 2/10:  65%|#####1  | 1262/1943 [06:17<00:28, 23.99img/s, loss (batch)=0.719]
Epoch 2/10:  65%|#####1  | 1262/1943 [06:17<00:28, 23.99img/s, loss (batch)=0.734]
Epoch 2/10:  65%|#####8   | 1264/1943 [06:17<00:28, 23.99img/s, loss (batch)=1.08]
Epoch 2/10:  65%|#####8   | 1266/1943 [06:17<00:28, 24.08img/s, loss (batch)=1.08]
Epoch 2/10:  65%|#####2  | 1266/1943 [06:17<00:28, 24.08img/s, loss (batch)=0.618]
Epoch 2/10:  65%|#####2  | 1268/1943 [06:17<00:28, 24.08img/s, loss (batch)=0.517]
Epoch 2/10:  65%|#####2  | 1270/1943 [06:17<00:27, 24.14img/s, loss (batch)=0.517]
Epoch 2/10:  65%|#####8   | 1270/1943 [06:17<00:27, 24.14img/s, loss (batch)=0.42]
Epoch 2/10:  65%|#####8   | 1272/1943 [06:17<00:27, 24.14img/s, loss (batch)=1.21]
Epoch 2/10:  66%|#####9   | 1274/1943 [06:17<00:27, 24.24img/s, loss (batch)=1.21]
Epoch 2/10:  66%|######5   | 1274/1943 [06:17<00:27, 24.24img/s, loss (batch)=3.4]
Epoch 2/10:  66%|#####9   | 1276/1943 [06:17<00:27, 24.24img/s, loss (batch)=1.42]
Epoch 2/10:  66%|#####9   | 1278/1943 [06:17<00:27, 24.14img/s, loss (batch)=1.42]
Epoch 2/10:  66%|#####2  | 1278/1943 [06:17<00:27, 24.14img/s, loss (batch)=0.952]
Epoch 2/10:  66%|#####9   | 1280/1943 [06:17<00:27, 24.14img/s, loss (batch)=2.08]
Epoch 2/10:  66%|#####9   | 1282/1943 [06:17<00:26, 24.48img/s, loss (batch)=2.08]
Epoch 2/10:  66%|#####2  | 1282/1943 [06:17<00:26, 24.48img/s, loss (batch)=0.643]
Epoch 2/10:  66%|#####9   | 1284/1943 [06:18<00:26, 24.48img/s, loss (batch)=1.14]
Epoch 2/10:  66%|#####9   | 1286/1943 [06:18<00:26, 24.34img/s, loss (batch)=1.14]
Epoch 2/10:  66%|#####2  | 1286/1943 [06:18<00:26, 24.34img/s, loss (batch)=0.863]
Epoch 2/10:  66%|#####9   | 1288/1943 [06:18<00:26, 24.34img/s, loss (batch)=1.26]
Epoch 2/10:  66%|#####9   | 1290/1943 [06:18<00:26, 24.28img/s, loss (batch)=1.26]
Epoch 2/10:  66%|#####3  | 1290/1943 [06:18<00:26, 24.28img/s, loss (batch)=0.664]
Epoch 2/10:  66%|#####9   | 1292/1943 [06:18<00:26, 24.28img/s, loss (batch)=0.57]
Epoch 2/10:  67%|#####9   | 1294/1943 [06:18<00:26, 24.51img/s, loss (batch)=0.57]
Epoch 2/10:  67%|#####3  | 1294/1943 [06:18<00:26, 24.51img/s, loss (batch)=0.672]
Epoch 2/10:  67%|#####3  | 1296/1943 [06:18<00:26, 24.51img/s, loss (batch)=0.732]
Epoch 2/10:  67%|#####3  | 1298/1943 [06:18<00:26, 24.71img/s, loss (batch)=0.732]
Epoch 2/10:  67%|#####3  | 1298/1943 [06:18<00:26, 24.71img/s, loss (batch)=0.737]
Epoch 2/10:  67%|######   | 1300/1943 [06:18<00:26, 24.71img/s, loss (batch)=1.16]
Epoch 2/10:  67%|######   | 1302/1943 [06:18<00:26, 24.50img/s, loss (batch)=1.16]
Epoch 2/10:  67%|#####3  | 1302/1943 [06:18<00:26, 24.50img/s, loss (batch)=0.561]
Epoch 2/10:  67%|######7   | 1304/1943 [06:18<00:26, 24.50img/s, loss (batch)=2.3]
Epoch 2/10:  67%|######7   | 1306/1943 [06:18<00:25, 24.62img/s, loss (batch)=2.3]
Epoch 2/10:  67%|#####3  | 1306/1943 [06:18<00:25, 24.62img/s, loss (batch)=0.476]
Epoch 2/10:  67%|#####3  | 1308/1943 [06:19<00:25, 24.62img/s, loss (batch)=0.546]
Epoch 2/10:  67%|#####3  | 1310/1943 [06:19<00:25, 24.85img/s, loss (batch)=0.546]
Epoch 2/10:  67%|#####3  | 1310/1943 [06:19<00:25, 24.85img/s, loss (batch)=0.464]
Epoch 2/10:  68%|#####4  | 1312/1943 [06:19<00:25, 24.85img/s, loss (batch)=0.999]
Epoch 2/10:  68%|#####4  | 1314/1943 [06:19<00:25, 24.62img/s, loss (batch)=0.999]
Epoch 2/10:  68%|#####4  | 1314/1943 [06:19<00:25, 24.62img/s, loss (batch)=0.607]
Epoch 2/10:  68%|#####4  | 1316/1943 [06:19<00:25, 24.62img/s, loss (batch)=0.789]
Epoch 2/10:  68%|#####4  | 1318/1943 [06:19<00:25, 24.75img/s, loss (batch)=0.789]
Epoch 2/10:  68%|#####4  | 1318/1943 [06:19<00:25, 24.75img/s, loss (batch)=0.822]
Epoch 2/10:  68%|#####4  | 1320/1943 [06:19<00:25, 24.75img/s, loss (batch)=0.499]
Epoch 2/10:  68%|#####4  | 1322/1943 [06:19<00:25, 24.04img/s, loss (batch)=0.499]
Epoch 2/10:  68%|######1  | 1322/1943 [06:19<00:25, 24.04img/s, loss (batch)=1.32]
Epoch 2/10:  68%|######1  | 1324/1943 [06:19<00:25, 24.04img/s, loss (batch)=1.51]
Epoch 2/10:  68%|######1  | 1326/1943 [06:19<00:24, 24.87img/s, loss (batch)=1.51]
Epoch 2/10:  68%|######1  | 1326/1943 [06:19<00:24, 24.87img/s, loss (batch)=2.44]
Epoch 2/10:  68%|#####4  | 1328/1943 [06:19<00:24, 24.87img/s, loss (batch)=0.587]
Epoch 2/10:  68%|#####4  | 1330/1943 [06:19<00:24, 24.74img/s, loss (batch)=0.587]
Epoch 2/10:  68%|######1  | 1330/1943 [06:19<00:24, 24.74img/s, loss (batch)=2.63]
Epoch 2/10:  69%|######1  | 1332/1943 [06:20<00:24, 24.74img/s, loss (batch)=1.18]
Epoch 2/10:  69%|######1  | 1334/1943 [06:20<00:24, 24.47img/s, loss (batch)=1.18]
Epoch 2/10:  69%|#####4  | 1334/1943 [06:20<00:24, 24.47img/s, loss (batch)=0.685]
Epoch 2/10:  69%|#####5  | 1336/1943 [06:20<00:24, 24.47img/s, loss (batch)=0.967]
Epoch 2/10:  69%|#####5  | 1338/1943 [06:20<00:24, 24.62img/s, loss (batch)=0.967]
Epoch 2/10:  69%|#####5  | 1338/1943 [06:20<00:24, 24.62img/s, loss (batch)=0.625]
Epoch 2/10:  69%|######8   | 1340/1943 [06:20<00:24, 24.62img/s, loss (batch)=1.9]
Epoch 2/10:  69%|######9   | 1342/1943 [06:20<00:24, 24.76img/s, loss (batch)=1.9]
Epoch 2/10:  69%|######2  | 1342/1943 [06:20<00:24, 24.76img/s, loss (batch)=2.17]
Epoch 2/10:  69%|#####5  | 1344/1943 [06:20<00:24, 24.76img/s, loss (batch)=0.534]
Epoch 2/10:  69%|#####5  | 1346/1943 [06:20<00:24, 24.21img/s, loss (batch)=0.534]
Epoch 2/10:  69%|#####5  | 1346/1943 [06:20<00:24, 24.21img/s, loss (batch)=0.942]
Epoch 2/10:  69%|#####5  | 1348/1943 [06:20<00:24, 24.21img/s, loss (batch)=0.762]
Epoch 2/10:  69%|#####5  | 1350/1943 [06:20<00:23, 24.83img/s, loss (batch)=0.762]
Epoch 2/10:  69%|#####5  | 1350/1943 [06:20<00:23, 24.83img/s, loss (batch)=0.627]
Epoch 2/10:  70%|######2  | 1352/1943 [06:20<00:23, 24.83img/s, loss (batch)=1.38]
Epoch 2/10:  70%|######2  | 1354/1943 [06:20<00:23, 24.59img/s, loss (batch)=1.38]
Epoch 2/10:  70%|#####5  | 1354/1943 [06:20<00:23, 24.59img/s, loss (batch)=0.523]
Epoch 2/10:  70%|#####5  | 1356/1943 [06:20<00:23, 24.59img/s, loss (batch)=0.759]
Epoch 2/10:  70%|#####5  | 1358/1943 [06:21<00:24, 24.24img/s, loss (batch)=0.759]
Epoch 2/10:  70%|######2  | 1358/1943 [06:21<00:24, 24.24img/s, loss (batch)=1.65]
Epoch 2/10:  70%|######2  | 1360/1943 [06:21<00:24, 24.24img/s, loss (batch)=1.28]
Epoch 2/10:  70%|######3  | 1362/1943 [06:21<00:23, 24.52img/s, loss (batch)=1.28]
Epoch 2/10:  70%|######3  | 1362/1943 [06:21<00:23, 24.52img/s, loss (batch)=1.04]
Epoch 2/10:  70%|#####6  | 1364/1943 [06:21<00:23, 24.52img/s, loss (batch)=0.707]
Epoch 2/10:  70%|#####6  | 1366/1943 [06:21<00:23, 24.32img/s, loss (batch)=0.707]
Epoch 2/10:  70%|#####6  | 1366/1943 [06:21<00:23, 24.32img/s, loss (batch)=0.867]
Epoch 2/10:  70%|######3  | 1368/1943 [06:21<00:23, 24.32img/s, loss (batch)=2.61]
Epoch 2/10:  71%|######3  | 1370/1943 [06:21<00:23, 24.89img/s, loss (batch)=2.61]
Epoch 2/10:  71%|#####6  | 1370/1943 [06:21<00:23, 24.89img/s, loss (batch)=0.839]
Epoch 2/10:  71%|######3  | 1372/1943 [06:21<00:22, 24.89img/s, loss (batch)=1.56]
Epoch 2/10:  71%|######3  | 1374/1943 [06:21<00:22, 24.86img/s, loss (batch)=1.56]
Epoch 2/10:  71%|######3  | 1374/1943 [06:21<00:22, 24.86img/s, loss (batch)=0.56]
Epoch 2/10:  71%|#####6  | 1376/1943 [06:21<00:22, 24.86img/s, loss (batch)=0.977]
Epoch 2/10:  71%|#####6  | 1378/1943 [06:21<00:22, 24.57img/s, loss (batch)=0.977]
Epoch 2/10:  71%|#####6  | 1378/1943 [06:21<00:22, 24.57img/s, loss (batch)=0.878]
Epoch 2/10:  71%|######3  | 1380/1943 [06:21<00:22, 24.57img/s, loss (batch)=1.44]
Epoch 2/10:  71%|######4  | 1382/1943 [06:21<00:22, 24.69img/s, loss (batch)=1.44]
Epoch 2/10:  71%|#####6  | 1382/1943 [06:22<00:22, 24.69img/s, loss (batch)=0.476]
Epoch 2/10:  71%|######4  | 1384/1943 [06:22<00:22, 24.69img/s, loss (batch)=3.35]
Epoch 2/10:  71%|######4  | 1386/1943 [06:22<00:22, 24.34img/s, loss (batch)=3.35]
Epoch 2/10:  71%|######4  | 1386/1943 [06:22<00:22, 24.34img/s, loss (batch)=2.09]
Epoch 2/10:  71%|######4  | 1388/1943 [06:22<00:22, 24.34img/s, loss (batch)=0.48]
Epoch 2/10:  72%|######4  | 1390/1943 [06:22<00:22, 24.60img/s, loss (batch)=0.48]
Epoch 2/10:  72%|######4  | 1390/1943 [06:22<00:22, 24.60img/s, loss (batch)=1.22]
Epoch 2/10:  72%|#####7  | 1392/1943 [06:22<00:22, 24.60img/s, loss (batch)=0.882]
Epoch 2/10:  72%|#####7  | 1394/1943 [06:22<00:22, 24.65img/s, loss (batch)=0.882]
Epoch 2/10:  72%|######4  | 1394/1943 [06:22<00:22, 24.65img/s, loss (batch)=1.02]
Epoch 2/10:  72%|######4  | 1396/1943 [06:22<00:22, 24.65img/s, loss (batch)=1.35]
Epoch 2/10:  72%|######4  | 1398/1943 [06:22<00:22, 24.50img/s, loss (batch)=1.35]
Epoch 2/10:  72%|######4  | 1398/1943 [06:22<00:22, 24.50img/s, loss (batch)=1.31]
Epoch 2/10:  72%|######4  | 1400/1943 [06:22<00:22, 24.50img/s, loss (batch)=0.64]
Epoch 2/10:  72%|######4  | 1402/1943 [06:22<00:22, 24.29img/s, loss (batch)=0.64]
Epoch 2/10:  72%|#####7  | 1402/1943 [06:22<00:22, 24.29img/s, loss (batch)=0.803]
Epoch 2/10:  72%|#####7  | 1404/1943 [06:22<00:22, 24.29img/s, loss (batch)=0.546]
Epoch 2/10:  72%|#####7  | 1406/1943 [06:22<00:22, 24.17img/s, loss (batch)=0.546]
Epoch 2/10:  72%|#######2  | 1406/1943 [06:23<00:22, 24.17img/s, loss (batch)=1.1]
Epoch 2/10:  72%|######5  | 1408/1943 [06:23<00:22, 24.17img/s, loss (batch)=1.04]
Epoch 2/10:  73%|######5  | 1410/1943 [06:23<00:21, 24.59img/s, loss (batch)=1.04]
Epoch 2/10:  73%|#####8  | 1410/1943 [06:23<00:21, 24.59img/s, loss (batch)=0.883]
Epoch 2/10:  73%|######5  | 1412/1943 [06:23<00:21, 24.59img/s, loss (batch)=1.42]
Epoch 2/10:  73%|######5  | 1414/1943 [06:23<00:21, 24.71img/s, loss (batch)=1.42]
Epoch 2/10:  73%|######5  | 1414/1943 [06:23<00:21, 24.71img/s, loss (batch)=1.28]
Epoch 2/10:  73%|#######2  | 1416/1943 [06:23<00:21, 24.71img/s, loss (batch)=1.4]
Epoch 2/10:  73%|#######2  | 1418/1943 [06:23<00:21, 24.57img/s, loss (batch)=1.4]
Epoch 2/10:  73%|######5  | 1418/1943 [06:23<00:21, 24.57img/s, loss (batch)=1.96]
Epoch 2/10:  73%|#####8  | 1420/1943 [06:23<00:21, 24.57img/s, loss (batch)=0.631]
Epoch 2/10:  73%|#####8  | 1422/1943 [06:23<00:21, 24.39img/s, loss (batch)=0.631]
Epoch 2/10:  73%|#####8  | 1422/1943 [06:23<00:21, 24.39img/s, loss (batch)=0.473]
Epoch 2/10:  73%|#####8  | 1424/1943 [06:23<00:21, 24.39img/s, loss (batch)=0.664]
Epoch 2/10:  73%|#####8  | 1426/1943 [06:23<00:21, 24.30img/s, loss (batch)=0.664]
Epoch 2/10:  73%|#####8  | 1426/1943 [06:23<00:21, 24.30img/s, loss (batch)=0.749]
Epoch 2/10:  73%|######6  | 1428/1943 [06:23<00:21, 24.30img/s, loss (batch)=2.67]
Epoch 2/10:  74%|######6  | 1430/1943 [06:23<00:20, 24.64img/s, loss (batch)=2.67]
Epoch 2/10:  74%|######6  | 1430/1943 [06:24<00:20, 24.64img/s, loss (batch)=0.61]
Epoch 2/10:  74%|#####8  | 1432/1943 [06:24<00:20, 24.64img/s, loss (batch)=0.707]
Epoch 2/10:  74%|#####9  | 1434/1943 [06:24<00:20, 24.87img/s, loss (batch)=0.707]
Epoch 2/10:  74%|#####9  | 1434/1943 [06:24<00:20, 24.87img/s, loss (batch)=0.732]
Epoch 2/10:  74%|######6  | 1436/1943 [06:24<00:20, 24.87img/s, loss (batch)=1.64]
Epoch 2/10:  74%|######6  | 1438/1943 [06:24<00:20, 24.49img/s, loss (batch)=1.64]
Epoch 2/10:  74%|#####9  | 1438/1943 [06:24<00:20, 24.49img/s, loss (batch)=0.506]
Epoch 2/10:  74%|#####9  | 1440/1943 [06:24<00:20, 24.49img/s, loss (batch)=0.493]
Epoch 2/10:  74%|#####9  | 1442/1943 [06:24<00:20, 24.60img/s, loss (batch)=0.493]
Epoch 2/10:  74%|#####9  | 1442/1943 [06:24<00:20, 24.60img/s, loss (batch)=0.515]
Epoch 2/10:  74%|######6  | 1444/1943 [06:24<00:20, 24.60img/s, loss (batch)=3.85]
Epoch 2/10:  74%|######6  | 1446/1943 [06:24<00:20, 24.59img/s, loss (batch)=3.85]
Epoch 2/10:  74%|#####9  | 1446/1943 [06:24<00:20, 24.59img/s, loss (batch)=0.898]
Epoch 2/10:  75%|######7  | 1448/1943 [06:24<00:20, 24.59img/s, loss (batch)=1.23]
Epoch 2/10:  75%|######7  | 1450/1943 [06:24<00:20, 24.57img/s, loss (batch)=1.23]
Epoch 2/10:  75%|######7  | 1450/1943 [06:24<00:20, 24.57img/s, loss (batch)=1.48]
Epoch 2/10:  75%|#####9  | 1452/1943 [06:24<00:19, 24.57img/s, loss (batch)=0.399]
Epoch 2/10:  75%|#####9  | 1454/1943 [06:24<00:19, 24.57img/s, loss (batch)=0.399]
Epoch 2/10:  75%|#####9  | 1454/1943 [06:24<00:19, 24.57img/s, loss (batch)=0.736]
Epoch 2/10:  75%|######7  | 1456/1943 [06:25<00:19, 24.57img/s, loss (batch)=1.02]
Epoch 2/10:  75%|######7  | 1458/1943 [06:25<00:19, 24.54img/s, loss (batch)=1.02]
Epoch 2/10:  75%|######  | 1458/1943 [06:25<00:19, 24.54img/s, loss (batch)=0.453]
Epoch 2/10:  75%|######  | 1460/1943 [06:25<00:19, 24.54img/s, loss (batch)=0.997]
Epoch 2/10:  75%|######  | 1462/1943 [06:25<00:19, 24.46img/s, loss (batch)=0.997]
Epoch 2/10:  75%|######  | 1462/1943 [06:25<00:19, 24.46img/s, loss (batch)=0.516]
Epoch 2/10:  75%|######  | 1464/1943 [06:25<00:19, 24.46img/s, loss (batch)=0.457]
Epoch 2/10:  75%|######  | 1466/1943 [06:25<00:19, 24.31img/s, loss (batch)=0.457]
Epoch 2/10:  75%|######  | 1466/1943 [06:25<00:19, 24.31img/s, loss (batch)=0.846]
Epoch 2/10:  76%|######7  | 1468/1943 [06:25<00:19, 24.31img/s, loss (batch)=1.68]
Epoch 2/10:  76%|######8  | 1470/1943 [06:25<00:19, 23.71img/s, loss (batch)=1.68]
Epoch 2/10:  76%|######8  | 1470/1943 [06:25<00:19, 23.71img/s, loss (batch)=1.57]
Epoch 2/10:  76%|######8  | 1472/1943 [06:25<00:19, 23.71img/s, loss (batch)=1.34]
Epoch 2/10:  76%|######8  | 1474/1943 [06:25<00:19, 24.23img/s, loss (batch)=1.34]
Epoch 2/10:  76%|######  | 1474/1943 [06:25<00:19, 24.23img/s, loss (batch)=0.384]
Epoch 2/10:  76%|######  | 1476/1943 [06:25<00:19, 24.23img/s, loss (batch)=0.787]
Epoch 2/10:  76%|######  | 1478/1943 [06:25<00:18, 24.82img/s, loss (batch)=0.787]
Epoch 2/10:  76%|######8  | 1478/1943 [06:25<00:18, 24.82img/s, loss (batch)=0.66]
Epoch 2/10:  76%|######  | 1480/1943 [06:26<00:18, 24.82img/s, loss (batch)=0.559]
Epoch 2/10:  76%|######1 | 1482/1943 [06:26<00:18, 24.56img/s, loss (batch)=0.559]
Epoch 2/10:  76%|######1 | 1482/1943 [06:26<00:18, 24.56img/s, loss (batch)=0.591]
Epoch 2/10:  76%|######1 | 1484/1943 [06:26<00:18, 24.56img/s, loss (batch)=0.533]
Epoch 2/10:  76%|######1 | 1486/1943 [06:26<00:18, 24.78img/s, loss (batch)=0.533]
Epoch 2/10:  76%|######8  | 1486/1943 [06:26<00:18, 24.78img/s, loss (batch)=1.99]
Epoch 2/10:  77%|######1 | 1488/1943 [06:26<00:18, 24.78img/s, loss (batch)=0.677]
Epoch 2/10:  77%|######1 | 1490/1943 [06:26<00:18, 24.66img/s, loss (batch)=0.677]
Epoch 2/10:  77%|######9  | 1490/1943 [06:26<00:18, 24.66img/s, loss (batch)=1.85]
Epoch 2/10:  77%|######1 | 1492/1943 [06:26<00:18, 24.66img/s, loss (batch)=0.687]
Epoch 2/10:  77%|######1 | 1494/1943 [06:26<00:18, 24.88img/s, loss (batch)=0.687]
Epoch 2/10:  77%|######1 | 1494/1943 [06:26<00:18, 24.88img/s, loss (batch)=0.862]
Epoch 2/10:  77%|#######6  | 1496/1943 [06:26<00:17, 24.88img/s, loss (batch)=1.8]
Epoch 2/10:  77%|#######7  | 1498/1943 [06:26<00:18, 24.40img/s, loss (batch)=1.8]
Epoch 2/10:  77%|######9  | 1498/1943 [06:26<00:18, 24.40img/s, loss (batch)=1.06]
Epoch 2/10:  77%|######1 | 1500/1943 [06:26<00:18, 24.40img/s, loss (batch)=0.527]
Epoch 2/10:  77%|######1 | 1502/1943 [06:26<00:17, 24.63img/s, loss (batch)=0.527]
Epoch 2/10:  77%|######1 | 1502/1943 [06:26<00:17, 24.63img/s, loss (batch)=0.668]
Epoch 2/10:  77%|######1 | 1504/1943 [06:27<00:17, 24.63img/s, loss (batch)=0.504]
Epoch 2/10:  78%|######2 | 1506/1943 [06:27<00:17, 24.44img/s, loss (batch)=0.504]
Epoch 2/10:  78%|######2 | 1506/1943 [06:27<00:17, 24.44img/s, loss (batch)=0.982]
Epoch 2/10:  78%|######9  | 1508/1943 [06:27<00:17, 24.44img/s, loss (batch)=1.33]
Epoch 2/10:  78%|######9  | 1510/1943 [06:27<00:17, 24.65img/s, loss (batch)=1.33]
Epoch 2/10:  78%|######2 | 1510/1943 [06:27<00:17, 24.65img/s, loss (batch)=0.778]
Epoch 2/10:  78%|######2 | 1512/1943 [06:27<00:17, 24.65img/s, loss (batch)=0.398]
Epoch 2/10:  78%|######2 | 1514/1943 [06:27<00:17, 24.22img/s, loss (batch)=0.398]
Epoch 2/10:  78%|#######  | 1514/1943 [06:27<00:17, 24.22img/s, loss (batch)=1.31]
Epoch 2/10:  78%|#######  | 1516/1943 [06:27<00:17, 24.22img/s, loss (batch)=1.15]
